2.166619205474853516e+01	2.753999999999999915e+01	8.218000000000000682e+01
2.196620202064514160e+01	2.751999999999999957e+01	8.293999999999999773e+01
2.227117204666137695e+01	2.744000000000000128e+01	8.243999999999999773e+01
2.257632994651794434e+01	2.735000000000000142e+01	8.167000000000000171e+01
2.287921595573425293e+01	2.728000000000000114e+01	8.037999999999999545e+01
2.317599511146545410e+01	2.719000000000000128e+01	7.790000000000000568e+01
2.348381996154785156e+01	2.712000000000000099e+01	7.404000000000000625e+01
2.378218197822570801e+01	2.707000000000000028e+01	6.948999999999999488e+01
2.408292293548583984e+01	2.703999999999999915e+01	6.520999999999999375e+01
2.439284491539001465e+01	2.700000000000000000e+01	6.109000000000000341e+01
2.468977689743041992e+01	2.696999999999999886e+01	5.817000000000000171e+01
2.499078106880187988e+01	2.694000000000000128e+01	5.532000000000000028e+01
2.530109310150146484e+01	2.692000000000000171e+01	5.292999999999999972e+01
2.559517002105712891e+01	2.689999999999999858e+01	5.135000000000000142e+01
2.590089201927185059e+01	2.689000000000000057e+01	4.999000000000000199e+01
2.620108008384704590e+01	2.685999999999999943e+01	4.984000000000000341e+01
2.650112295150756836e+01	2.703999999999999915e+01	5.664999999999999858e+01
2.680646705627441406e+01	2.725000000000000000e+01	6.307000000000000028e+01
2.710874891281127930e+01	2.746000000000000085e+01	6.823999999999999488e+01
2.741090488433837891e+01	2.755000000000000071e+01	7.184999999999999432e+01
2.771108198165893555e+01	2.755999999999999872e+01	7.462000000000000455e+01
2.801197791099548340e+01	2.758999999999999986e+01	7.668999999999999773e+01
2.831523704528808594e+01	2.755999999999999872e+01	7.732999999999999829e+01
2.861804294586181641e+01	2.746000000000000085e+01	7.631999999999999318e+01
2.892517304420471191e+01	2.739999999999999858e+01	7.495999999999999375e+01
2.922079992294311523e+01	2.735999999999999943e+01	7.368999999999999773e+01
2.952537798881530762e+01	2.730999999999999872e+01	7.206999999999999318e+01
2.982623291015625000e+01	2.728000000000000114e+01	6.945000000000000284e+01
3.012941503524780273e+01	2.725000000000000000e+01	6.643999999999999773e+01
3.043496799468994141e+01	2.719999999999999929e+01	6.279999999999999716e+01
3.073272991180419922e+01	2.717000000000000171e+01	5.946000000000000085e+01
3.103546810150146484e+01	2.714999999999999858e+01	5.656000000000000227e+01
3.134070801734924316e+01	2.712000000000000099e+01	5.353000000000000114e+01
3.164010000228881836e+01	2.707999999999999829e+01	5.039000000000000057e+01
3.194530105590820312e+01	2.707000000000000028e+01	4.797999999999999687e+01
3.224548101425170898e+01	2.705000000000000071e+01	4.660999999999999943e+01
3.255050206184387207e+01	2.701999999999999957e+01	4.572999999999999687e+01
3.285070204734802246e+01	2.701999999999999957e+01	4.424000000000000199e+01
3.315539693832397461e+01	2.698999999999999844e+01	4.250000000000000000e+01
3.345639705657958984e+01	2.696000000000000085e+01	4.125999999999999801e+01
3.375550293922424316e+01	2.700000000000000000e+01	4.554999999999999716e+01
3.405833101272583008e+01	2.710000000000000142e+01	5.167999999999999972e+01
3.436018395423889160e+01	2.723999999999999844e+01	5.857000000000000028e+01
3.466523790359497070e+01	2.737999999999999901e+01	6.367000000000000171e+01
3.496526908874511719e+01	2.741000000000000014e+01	6.654000000000000625e+01
3.526532006263732910e+01	2.742999999999999972e+01	6.876000000000000512e+01
3.557207489013671875e+01	2.744000000000000128e+01	6.962999999999999545e+01
3.587501907348632812e+01	2.739000000000000057e+01	6.828000000000000114e+01
3.617514991760253906e+01	2.735999999999999943e+01	6.700000000000000000e+01
3.647938203811645508e+01	2.735000000000000142e+01	6.664000000000000057e+01
3.678016209602355957e+01	2.733999999999999986e+01	6.659999999999999432e+01
3.708014106750488281e+01	2.732000000000000028e+01	6.637999999999999545e+01
3.738497996330261230e+01	2.732000000000000028e+01	6.567000000000000171e+01
3.768912792205810547e+01	2.728999999999999915e+01	6.418999999999999773e+01
3.798940205574035645e+01	2.726000000000000156e+01	6.168999999999999773e+01
3.828967809677124023e+01	2.723999999999999844e+01	5.985000000000000142e+01
3.859486699104309082e+01	2.721999999999999886e+01	5.775000000000000000e+01
3.889690899848937988e+01	2.719999999999999929e+01	5.589000000000000057e+01
3.920002102851867676e+01	2.717000000000000171e+01	5.482000000000000028e+01
3.949984192848205566e+01	2.719999999999999929e+01	5.425999999999999801e+01
